# Program:featureCounts v2.0.6; Command:"featureCounts" "-T4" "-t" "CDS" "-a" "data/ref/GCA_000007565.2_ASM756v2_genomic.gtf" "-o" "results/counts/counts-SRR7029605-bwa.txt" "results/alignment/bwa/SRR7029605.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/bwa/SRR7029605.sorted.bam
PP_3024	AE015451.2	3409970	3411163	+	1194	519
PP_5550	AE015451.2	3411153	3411470	+	318	238
PP_5551	AE015451.2	3411487	3412008	+	522	258
PP_3025	AE015451.2	3412207	3412824	-	618	111
PP_3026	AE015451.2	3412991	3414613	+	1623	449
PP_3027	AE015451.2	3414892	3415107	-	216	21
PP_3028	AE015451.2	3415103	3415414	-	312	15
PP_3029	AE015451.2	3415414	3417240	-	1827	57
PP_3030	AE015451.2	3417240	3418040	-	801	83
PP_3031	AE015451.2	3418097	3418411	-	315	32
PP_3032	AE015451.2	3418573	3418860	-	288	5
PP_5552	AE015451.2	3418867	3419175	-	309	4
PP_5553	AE015451.2	3419175	3419345	-	171	2
PP_3033	AE015451.2	3419456	3420184	-	729	276
PP_3034	AE015451.2	3420263	3420523	+	261	11
PP_3035	AE015451.2	3420440	3420610	-	171	141
PP_5554	AE015451.2	3420722	3420901	-	180	75
PP_3036	AE015451.2	3420973	3421149	+	177	6
PP_5555	AE015451.2	3421124	3421639	+	516	29
PP_3037	AE015451.2	3421635	3421850	+	216	4
PP_3038	AE015451.2	3421843	3424050	+	2208	244
PP_3039	AE015451.2	3424050	3424409	+	360	91
PP_3040	AE015451.2	3424924	3425268	+	345	13
PP_3041	AE015451.2	3425436	3426044	+	609	47
PP_3042	AE015451.2	3426052	3428085	+	2034	121
PP_3043	AE015451.2	3428090	3428293	+	204	3
PP_3044	AE015451.2	3428293	3429783	+	1491	40
PP_3045	AE015451.2	3429783	3430943	+	1161	23
PP_3046	AE015451.2	3430949	3431293	+	345	7
PP_3047	AE015451.2	3431358	3432350	+	993	12
PP_3048	AE015451.2	3432350	3432667	+	318	8
PP_3049	AE015451.2	3432667	3433326	+	660	15
PP_3050	AE015451.2	3433322	3433849	+	528	15
PP_3051	AE015451.2	3433849	3434448	+	600	28
PP_3052	AE015451.2	3434494	3434760	+	267	10
PP_3053	AE015451.2	3434766	3435089	+	324	9
PP_3054	AE015451.2	3435089	3436066	+	978	9
PP_3055	AE015451.2	3436066	3436875	+	810	19
PP_3056	AE015451.2	3436875	3437750	+	876	27
PP_3057	AE015451.2	3437760	3438497	+	738	26
PP_3058	AE015451.2	3438523	3438981	+	459	25
PP_3059	AE015451.2	3439079	3440242	+	1164	33
PP_3060	AE015451.2	3440258	3440764	+	507	12
PP_3061	AE015451.2	3440813	3441106	+	294	6
PP_3062	AE015451.2	3441242	3444508	+	3267	65
PP_3063	AE015451.2	3444521	3445363	+	843	26
PP_3064	AE015451.2	3445341	3445544	+	204	11
PP_3065	AE015451.2	3445607	3446647	+	1041	49
PP_3066	AE015451.2	3446687	3447235	+	549	37
PP_5556	AE015451.2	3447235	3447792	+	558	28
PP_5557	AE015451.2	3447878	3448132	-	255	26
PP_3067	AE015451.2	3448803	3450077	+	1275	114
PP_5558	AE015451.2	3450224	3450586	-	363	187
PP_3069	AE015451.2	3450972	3453446	-	2475	84
PP_3070	AE015451.2	3453562	3453834	-	273	159
PP_3071	AE015451.2	3453941	3455890	-	1950	2122
PP_3072	AE015451.2	3455986	3456462	-	477	773
PP_3073	AE015451.2	3456521	3457288	-	768	191
PP_3074	AE015451.2	3457302	3458690	-	1389	13
PP_3075	AE015451.2	3458919	3460361	-	1443	389
PP_3076	AE015451.2	3460361	3461374	-	1014	273
PP_3077	AE015451.2	3461377	3462432	-	1056	177
PP_3078	AE015451.2	3462432	3464357	-	1926	416
PP_3079	AE015451.2	3464374	3464652	-	279	1185
PP_3080	AE015451.2	3464736	3465794	-	1059	357
PP_5559	AE015451.2	3466132	3466248	-	117	34
PP_3081	AE015451.2	3466352	3466825	-	474	1405
PP_5560	AE015451.2	3466952	3467257	-	306	197
PP_3082	AE015451.2	3467342	3468703	-	1362	45
PP_3083	AE015451.2	3469064	3469936	+	873	141
PP_3084	AE015451.2	3470075	3472531	-	2457	406
PP_3085	AE015451.2	3472642	3473604	-	963	114
PP_3086	AE015451.2	3473604	3474107	-	504	123
PP_3087	AE015451.2	3474199	3476712	-	2514	543
PP_3088	AE015451.2	3476883	3477965	-	1083	654
PP_3089	AE015451.2	3478064	3478603	-	540	11173
PP_3090	AE015451.2	3478726	3481218	-	2493	951
PP_5561	AE015451.2	3481218	3482123	-	906	259
PP_3091	AE015451.2	3482123	3485923	-	3801	1529
PP_3092	AE015451.2	3485957	3486670	-	714	325
PP_3093	AE015451.2	3486670	3488010	-	1341	528
PP_3094	AE015451.2	3488010	3488729	-	720	348
PP_3095	AE015451.2	3488757	3491390	-	2634	785
PP_3096	AE015451.2	3491351	3492418	-	1068	305
PP_3097	AE015451.2	3492385	3494202	-	1818	817
PP_3098	AE015451.2	3494205	3494684	-	480	185
PP_3099	AE015451.2	3494714	3496213	-	1500	1344
PP_3100	AE015451.2	3496231	3496803	-	573	522
PP_5562	AE015451.2	3496835	3497596	-	762	629
PP_5563	AE015451.2	3498305	3498853	-	549	88
PP_5565	AE015451.2	3500056	3500325	-	270	33
PP_5566	AE015451.2	3500545	3500781	-	237	39
PP_5567	AE015451.2	3501267	3501455	+	189	64
PP_5568	AE015451.2	3501614	3502309	+	696	15
PP_5569	AE015451.2	3502346	3502546	+	201	6
PP_5571	AE015451.2	3502707	3503015	-	309	3
PP_5572	AE015451.2	3503027	3503305	-	279	0
PP_5573	AE015451.2	3504012	3504185	-	174	28
PP_3102	AE015451.2	3504278	3504571	-	294	42
PP_3103	AE015451.2	3504571	3505641	-	1071	59
PP_5574	AE015451.2	3506125	3506346	-	222	36
PP_3104	AE015451.2	3506683	3507648	+	966	703
PP_3105	AE015451.2	3507652	3508344	+	693	382
PP_3106	AE015451.2	3508373	3510226	+	1854	1398
PP_5575	AE015451.2	3510240	3510821	+	582	285
PP_3107	AE015451.2	3510805	3511323	+	519	255
PP_3108	AE015451.2	3511333	3515487	+	4155	2429
PP_5576	AE015451.2	3515484	3515957	+	474	593
PP_5578	AE015451.2	3517095	3517622	+	528	51
PP_3109	AE015451.2	3517884	3518312	+	429	24
PP_5579	AE015451.2	3518374	3518850	+	477	12
PP_5580	AE015451.2	3519154	3519378	+	225	0
PP_5582	AE015451.2	3520261	3520725	+	465	35
PP_5583	AE015451.2	3521488	3521844	+	357	45
PP_3110	AE015451.2	3521807	3522016	+	210	12
PP_5584	AE015451.2	3522028	3522210	+	183	21
PP_3113	AE015451.2	3522910	3523266	+	357	2
PP_3114	AE015451.2	3523288	3524817	+	1530	0
PP_3115	AE015451.2	3524835	3525146	+	312	47
PP_3116	AE015451.2	3525555	3526160	+	606	359
PP_3117	AE015451.2	3526163	3526780	+	618	327
PP_3118	AE015451.2	3526790	3528205	+	1416	410
PP_3119	AE015451.2	3528184	3531282	+	3099	659
PP_3120	AE015451.2	3531471	3532229	-	759	250
PP_3121	AE015451.2	3532280	3533182	-	903	140
PP_3122	AE015451.2	3533323	3534018	+	696	125
PP_3123	AE015451.2	3534057	3534710	+	654	94
PP_3124	AE015451.2	3534868	3536283	+	1416	115
PP_3125	AE015451.2	3536363	3536902	+	540	233
PP_5586	AE015451.2	3537156	3537329	+	174	310
PP_3126	AE015451.2	3537597	3538151	+	555	2447
PP_5587	AE015451.2	3538179	3539291	+	1113	2577
PP_3127	AE015451.2	3539314	3540849	+	1536	2347
PP_3128	AE015451.2	3540888	3541691	+	804	4083
PP_3129	AE015451.2	3541760	3542722	-	963	1547
PP_3130	AE015451.2	3542831	3545434	-	2604	2034
PP_3131	AE015451.2	3545437	3546960	-	1524	1067
PP_3132	AE015451.2	3547056	3548429	+	1374	2294
PP_5588	AE015451.2	3548478	3548669	+	192	411
PP_3133	AE015451.2	3548669	3550132	+	1464	2978
PP_3134	AE015451.2	3550152	3550844	+	693	1555
PP_3135	AE015451.2	3550849	3551802	+	954	2558
PP_3136	AE015451.2	3551814	3552335	+	522	937
PP_3137	AE015451.2	3552344	3553318	+	975	2420
PP_3138	AE015451.2	3553334	3554332	+	999	1710
PP_3139	AE015451.2	3554385	3555584	+	1200	2450
PP_3140	AE015451.2	3555584	3556768	+	1185	2448
PP_3141	AE015451.2	3556771	3557520	+	750	1490
PP_3142	AE015451.2	3557702	3559120	+	1419	1722
PP_3143	AE015451.2	3559161	3560099	-	939	313
PP_3144	AE015451.2	3560246	3561619	+	1374	676
PP_3145	AE015451.2	3561713	3562531	-	819	3688
PP_3146	AE015451.2	3562531	3563823	-	1293	191
PP_3147	AE015451.2	3563840	3564925	-	1086	138
PP_3148	AE015451.2	3565009	3566364	-	1356	431
PP_3149	AE015451.2	3566398	3567444	+	1047	728
PP_3150	AE015451.2	3567444	3569438	+	1995	745
PP_3151	AE015451.2	3569482	3570864	-	1383	140
PP_3152	AE015451.2	3570972	3571835	+	864	90
PP_3153	AE015451.2	3571965	3572405	+	441	105
PP_3154	AE015451.2	3572662	3573180	+	519	185
PP_3155	AE015451.2	3573218	3575344	-	2127	317
PP_3156	AE015451.2	3575602	3576489	-	888	1219
PP_3157	AE015451.2	3576615	3577403	+	789	389
PP_3158	AE015451.2	3577586	3578320	+	735	157
PP_5589	AE015451.2	3578647	3579228	+	582	106
PP_3159	AE015451.2	3579866	3580819	+	954	134
PP_3160	AE015451.2	3580905	3581843	+	939	12
PP_3161	AE015451.2	3581930	3583285	+	1356	37
PP_3162	AE015451.2	3583285	3583767	+	483	8
PP_3163	AE015451.2	3583843	3584850	+	1008	9
PP_3164	AE015451.2	3584988	3585746	+	759	27
PP_3165	AE015451.2	3585807	3587132	+	1326	41
PP_3166	AE015451.2	3587165	3588076	+	912	31
PP_3167	AE015451.2	3588154	3589422	+	1269	18
PP_3168	AE015451.2	3589480	3590727	+	1248	31
PP_3169	AE015451.2	3590805	3591881	+	1077	204
PP_3170	AE015451.2	3591953	3592861	+	909	130
PP_3171	AE015451.2	3592965	3593942	+	978	69
PP_3172	AE015451.2	3594024	3595442	-	1419	0
PP_3173	AE015451.2	3595911	3597005	-	1095	41
PP_3174	AE015451.2	3597104	3598111	-	1008	265
PP_3175	AE015451.2	3598187	3599704	-	1518	66
PP_3176	AE015451.2	3599873	3601192	-	1320	21
PP_3177	AE015451.2	3601284	3602450	+	1167	314
PP_3178	AE015451.2	3602595	3603731	+	1137	103
PP_3179	AE015451.2	3603757	3604653	-	897	39
PP_3180	AE015451.2	3604781	3605818	+	1038	50
PP_3181	AE015451.2	3605814	3606761	-	948	292
PP_3182	AE015451.2	3606855	3609116	-	2262	288
PP_3183	AE015451.2	3609252	3610232	-	981	55
PP_3184	AE015451.2	3610291	3613683	-	3393	317
PP_3185	AE015451.2	3614128	3614772	+	645	47
PP_3186	AE015451.2	3614778	3615434	+	657	63
PP_3187	AE015451.2	3615666	3616928	+	1263	454
PP_3188	AE015451.2	3616976	3618142	+	1167	240
PP_3189	AE015451.2	3618150	3619388	+	1239	950
PP_3190	AE015451.2	3619408	3620352	-	945	338
PP_3191	AE015451.2	3620352	3621401	-	1050	215
PP_3192	AE015451.2	3621435	3622037	-	603	134
PP_3193	AE015451.2	3622266	3622721	-	456	26
PP_3194	AE015451.2	3622712	3624052	-	1341	41
PP_3195	AE015451.2	3624228	3625487	-	1260	30
PP_3196	AE015451.2	3625567	3626502	-	936	67
PP_3197	AE015451.2	3626779	3627717	+	939	1
PP_3198	AE015451.2	3627733	3628068	+	336	1
PP_3199	AE015451.2	3628211	3629332	+	1122	10
PP_3200	AE015451.2	3629380	3631089	+	1710	38
PP_5590	AE015451.2	3631107	3632471	+	1365	35
PP_3201	AE015451.2	3632529	3633587	+	1059	22
PP_3202	AE015451.2	3633603	3636080	+	2478	21
PP_3203	AE015451.2	3636073	3637260	+	1188	11
PP_3204	AE015451.2	3637421	3638005	+	585	27
PP_3205	AE015451.2	3638005	3638994	+	990	28
PP_3206	AE015451.2	3638988	3639971	+	984	41
PP_3207	AE015451.2	3639971	3640750	+	780	30
PP_3208	AE015451.2	3640836	3641777	-	942	30
PP_3209	AE015451.2	3641777	3643204	-	1428	56
PP_3210	AE015451.2	3643246	3644046	-	801	17
PP_3211	AE015451.2	3644060	3644905	-	846	33
PP_3212	AE015451.2	3644974	3645996	-	1023	26
PP_3213	AE015451.2	3646038	3647063	-	1026	33
PP_3214	AE015451.2	3647717	3648520	+	804	44
PP_3216	AE015451.2	3650217	3650822	-	606	216
PP_3217	AE015451.2	3651119	3652054	+	936	10
PP_3218	AE015451.2	3652115	3653431	+	1317	33
PP_3219	AE015451.2	3653535	3654632	-	1098	253
PP_3220	AE015451.2	3654776	3656392	-	1617	63
PP_3221	AE015451.2	3656392	3657297	-	906	8
PP_3222	AE015451.2	3657302	3658249	-	948	27
PP_3223	AE015451.2	3658249	3659865	-	1617	82
PP_3224	AE015451.2	3659943	3660734	-	792	25
PP_3225	AE015451.2	3660753	3661694	-	942	88
PP_3226	AE015451.2	3661694	3662833	-	1140	33
PP_3227	AE015451.2	3663022	3663909	-	888	262
PP_3228	AE015451.2	3664111	3665073	+	963	43
PP_3229	AE015451.2	3665093	3666046	+	954	20
PP_3230	AE015451.2	3666365	3667054	+	690	188
PP_3231	AE015451.2	3667322	3668686	-	1365	73
PP_3232	AE015451.2	3668749	3669315	-	567	36
PP_3233	AE015451.2	3669707	3670435	+	729	346
PP_5591	AE015451.2	3670410	3671132	-	723	162
PP_3234	AE015451.2	3671196	3671888	+	693	46
PP_3235	AE015451.2	3671950	3672339	+	390	30
PP_3236	AE015451.2	3672541	3672789	+	249	36
PP_3237	AE015451.2	3672953	3673840	+	888	73
PP_3238	AE015451.2	3673986	3674555	-	570	22
PP_3239	AE015451.2	3674787	3675770	+	984	133
PP_3240	AE015451.2	3675829	3675990	+	162	90
PP_5592	AE015451.2	3676088	3676336	-	249	505
PP_3241	AE015451.2	3676348	3676845	-	498	1162
PP_3242	AE015451.2	3676998	3678563	+	1566	1383
PP_3243	AE015451.2	3678612	3679118	-	507	165
PP_3244	AE015451.2	3679139	3679849	-	711	170
PP_3245	AE015451.2	3679959	3680234	-	276	106
PP_3246	AE015451.2	3680247	3680711	+	465	702
PP_3247	AE015451.2	3680761	3681651	-	891	2264
PP_3248	AE015451.2	3681836	3682696	+	861	504
PP_3249	AE015451.2	3682789	3683697	+	909	3150
PP_3250	AE015451.2	3683705	3684985	+	1281	916
PP_5593	AE015451.2	3685127	3685315	+	189	129
PP_5594	AE015451.2	3685377	3685571	+	195	70
PP_3251	AE015451.2	3685593	3686921	+	1329	336
PP_3252	AE015451.2	3686927	3687874	+	948	266
PP_3253	AE015451.2	3687884	3688987	+	1104	169
PP_3254	AE015451.2	3688981	3689631	+	651	116
PP_3255	AE015451.2	3689720	3690538	+	819	151
PP_3256	AE015451.2	3690566	3691222	-	657	70
PP_3257	AE015451.2	3691222	3691818	-	597	55
PP_3258	AE015451.2	3691833	3692585	-	753	59
PP_3259	AE015451.2	3692585	3693625	-	1041	146
PP_3260	AE015451.2	3693669	3696167	-	2499	232
PP_3261	AE015451.2	3696358	3696756	+	399	149
PP_3262	AE015451.2	3696756	3696977	+	222	52
PP_5595	AE015451.2	3697075	3697488	-	414	66
PP_3263	AE015451.2	3697520	3698470	-	951	133
PP_3264	AE015451.2	3698473	3699672	-	1200	163
PP_3265	AE015451.2	3699672	3700442	-	771	98
PP_3266	AE015451.2	3700442	3701491	-	1050	211
PP_3267	AE015451.2	3701571	3702164	+	594	82
PP_3268	AE015451.2	3702172	3702567	-	396	72
PP_3269	AE015451.2	3702755	3703009	+	255	57
PP_5596	AE015451.2	3703177	3703443	+	267	147
PP_5597	AE015451.2	3703528	3703695	-	168	77
PP_3270	AE015451.2	3703950	3706001	-	2052	67
PP_3271	AE015451.2	3706042	3707292	-	1251	69
PP_3272	AE015451.2	3707314	3708873	-	1560	38
PP_3273	AE015451.2	3708873	3709178	-	306	12
PP_3274	AE015451.2	3709323	3710396	-	1074	24
PP_3275	AE015451.2	3710415	3710945	-	531	7
PP_3276	AE015451.2	3710935	3711690	-	756	10
PP_3277	AE015451.2	3711702	3711980	-	279	2
PP_3278	AE015451.2	3712009	3712995	-	987	17
PP_3279	AE015451.2	3713197	3714513	-	1317	84
PP_3280	AE015451.2	3714638	3715855	-	1218	38
PP_3281	AE015451.2	3715851	3716288	-	438	9
PP_3282	AE015451.2	3716284	3717798	-	1515	53
PP_3283	AE015451.2	3717804	3718592	-	789	16
PP_3284	AE015451.2	3718630	3719400	-	771	23
PP_3285	AE015451.2	3719747	3720343	+	597	29
PP_3286	AE015451.2	3720424	3721344	+	921	336
PP_3287	AE015451.2	3721409	3722203	-	795	169
PP_5598	AE015451.2	3722209	3722454	-	246	61
PP_3288	AE015451.2	3722744	3723667	+	924	209
PP_3289	AE015451.2	3723703	3724248	-	546	48
PP_3290	AE015451.2	3724431	3725354	+	924	52
PP_3291	AE015451.2	3725348	3726712	+	1365	54
PP_3292	AE015451.2	3726788	3727429	+	642	87
PP_3293	AE015451.2	3727495	3727917	-	423	365
PP_3294	AE015451.2	3728130	3729017	+	888	47
PP_3295	AE015451.2	3729031	3729507	+	477	27
PP_3296	AE015451.2	3729512	3729943	+	432	406
PP_3297	AE015451.2	3730175	3730702	+	528	50
PP_3298	AE015451.2	3731103	3731603	+	501	34
PP_3299	AE015451.2	3731780	3733240	-	1461	256
PP_3300	AE015451.2	3733312	3733923	+	612	95
PP_3301	AE015451.2	3734004	3735104	+	1101	52
PP_3302	AE015451.2	3735104	3738193	+	3090	73
PP_3303	AE015451.2	3738248	3739558	+	1311	56
PP_3304	AE015451.2	3739558	3740793	+	1236	36
PP_3305	AE015451.2	3740952	3741932	-	981	51
PP_3306	AE015451.2	3742348	3742551	-	204	28
PP_3307	AE015451.2	3742701	3743078	+	378	45
PP_3308	AE015451.2	3743193	3743717	+	525	34
PP_3309	AE015451.2	3743717	3744715	+	999	61
PP_3310	AE015451.2	3744715	3746928	+	2214	242
PP_3311	AE015451.2	3747018	3748760	-	1743	383
PP_3312	AE015451.2	3748958	3749344	-	387	1834
PP_3313	AE015451.2	3749488	3749856	-	369	600
PP_3314	AE015451.2	3749887	3750339	-	453	338
PP_3315	AE015451.2	3750532	3750999	-	468	115
PP_3316	AE015451.2	3751063	3753882	-	2820	1055
PP_3317	AE015451.2	3753939	3754061	-	123	68
PP_3318	AE015451.2	3754051	3754290	-	240	380
PP_3319	AE015451.2	3754560	3756758	+	2199	741
PP_3320	AE015451.2	3756950	3757114	-	165	16
PP_3321	AE015451.2	3757179	3757688	+	510	27
PP_3322	AE015451.2	3757688	3758686	+	999	91
PP_3323	AE015451.2	3758736	3759344	+	609	21
PP_3324	AE015451.2	3759368	3760339	+	972	47
PP_3325	AE015451.2	3760653	3762740	+	2088	121
PP_3326	AE015451.2	3762758	3763477	+	720	32
PP_3328	AE015451.2	3765158	3765568	-	411	19
PP_5599	AE015451.2	3765670	3766539	+	870	204
PP_3329	AE015451.2	3766568	3767854	+	1287	454
PP_5600	AE015451.2	3767986	3768372	+	387	46
PP_3330	AE015451.2	3768414	3770597	+	2184	82
PP_3331	AE015451.2	3770588	3772078	+	1491	79
PP_3332	AE015451.2	3772388	3772675	+	288	27
PP_3333	AE015451.2	3772806	3773183	+	378	29
PP_5743	AE015451.2	3773298	3774302	+	1005	150
PP_3335	AE015451.2	3774374	3774973	-	600	128
PP_3336	AE015451.2	3775027	3775476	-	450	142
PP_3337	AE015451.2	3775583	3775975	-	393	117
PP_3338	AE015451.2	3775956	3776315	+	360	3
PP_3339	AE015451.2	3776461	3776865	+	405	25
PP_3340	AE015451.2	3776947	3778995	+	2049	73
PP_3341	AE015451.2	3779049	3779462	-	414	43
PP_3342	AE015451.2	3779550	3781121	+	1572	55
PP_3343	AE015451.2	3781126	3782064	+	939	25
PP_3344	AE015451.2	3782064	3782906	+	843	47
PP_3345	AE015451.2	3782910	3783677	+	768	26
PP_3346	AE015451.2	3783677	3784495	+	819	50
PP_3348	AE015451.2	3784806	3785948	+	1143	794
PP_3349	AE015451.2	3785970	3787208	-	1239	58
PP_3350	AE015451.2	3787246	3788634	-	1389	169
PP_3352	AE015451.2	3788896	3790557	+	1662	21
PP_3353	AE015451.2	3790557	3791579	+	1023	11
PP_3354	AE015451.2	3791566	3793317	-	1752	102
PP_3355	AE015451.2	3793335	3794522	-	1188	21
PP_3356	AE015451.2	3794573	3796453	-	1881	38
PP_3357	AE015451.2	3796548	3797993	-	1446	72
PP_3358	AE015451.2	3798072	3798899	-	828	60
PP_3359	AE015451.2	3799097	3799564	+	468	13
PP_3360	AE015451.2	3799666	3800787	+	1122	91
PP_3361	AE015451.2	3800872	3803916	-	3045	417
PP_3362	AE015451.2	3804060	3804497	+	438	86
PP_3363	AE015451.2	3804544	3805158	-	615	158
PP_3364	AE015451.2	3805385	3807925	+	2541	2373
PP_3365	AE015451.2	3808058	3809698	-	1641	61
PP_3366	AE015451.2	3809884	3810762	+	879	93
PP_3367	AE015451.2	3810753	3811409	-	657	68
PP_3368	AE015451.2	3811677	3812858	+	1182	266
PP_3369	AE015451.2	3812924	3813772	+	849	123
PP_3370	AE015451.2	3813872	3814864	+	993	488
PP_3371	AE015451.2	3814863	3816119	-	1257	200
PP_3372	AE015451.2	3816122	3816820	-	699	108
PP_3373	AE015451.2	3817018	3819378	+	2361	86
PP_3374	AE015451.2	3819512	3819892	+	381	24
PP_3375	AE015451.2	3819910	3820872	+	963	348
PP_3376	AE015451.2	3820921	3821880	-	960	1000
PP_3377	AE015451.2	3821894	3823183	-	1290	738
PP_3378	AE015451.2	3823242	3824189	-	948	1162
PP_3379	AE015451.2	3824185	3824961	-	777	1045
PP_3380	AE015451.2	3825029	3826045	-	1017	3791
PP_3381	AE015451.2	3826651	3827976	-	1326	0
PP_3382	AE015451.2	3828338	3829588	-	1251	489
PP_3383	AE015451.2	3829598	3831379	-	1782	608
PP_3384	AE015451.2	3831386	3832123	-	738	362
PP_3385	AE015451.2	3832474	3833319	+	846	31
PP_3386	AE015451.2	3833336	3835510	+	2175	49
PP_3387	AE015451.2	3835513	3836388	+	876	25
PP_3388	AE015451.2	3836406	3839075	+	2670	37
PP_3389	AE015451.2	3839078	3840232	+	1155	15
PP_3390	AE015451.2	3840241	3841518	-	1278	22
PP_3391	AE015451.2	3841571	3842884	-	1314	132
PP_3392	AE015451.2	3842955	3843476	-	522	40
PP_3393	AE015451.2	3843492	3844679	-	1188	141
PP_3394	AE015451.2	3844707	3845633	-	927	50
PP_3395	AE015451.2	3845734	3846696	-	963	314
PP_3396	AE015451.2	3846911	3848236	+	1326	73
PP_3397	AE015451.2	3848236	3850500	+	2265	90
PP_3398	AE015451.2	3850519	3850989	+	471	36
PP_3399	AE015451.2	3851009	3852451	+	1443	169
PP_3400	AE015451.2	3852613	3853257	+	645	317
PP_3401	AE015451.2	3853430	3853714	+	285	805
PP_3402	AE015451.2	3853802	3854194	-	393	1630
PP_3403	AE015451.2	3854318	3855202	-	885	105
PP_3404	AE015451.2	3855302	3856171	-	870	265
PP_3405	AE015451.2	3856196	3856822	-	627	91
PP_3406	AE015451.2	3856947	3857423	+	477	77
PP_3407	AE015451.2	3857423	3857650	+	228	304
PP_3408	AE015451.2	3858060	3858743	+	684	439
PP_3409	AE015451.2	3858743	3859129	+	387	53
PP_3410	AE015451.2	3859167	3859916	+	750	155
PP_3411	AE015451.2	3859986	3860225	+	240	82
PP_3412	AE015451.2	3860450	3861061	+	612	429
PP_3413	AE015451.2	3861078	3864356	+	3279	854
PP_3414	AE015451.2	3864328	3865644	-	1317	1726
PP_3415	AE015451.2	3865861	3866877	-	1017	855
PP_3416	AE015451.2	3867084	3867620	+	537	1675
PP_3417	AE015451.2	3867735	3869084	+	1350	1396
PP_3418	AE015451.2	3869174	3869473	+	300	319
PP_3419	AE015451.2	3869494	3870918	-	1425	1594
PP_3420	AE015451.2	3870890	3872380	-	1491	828
PP_3421	AE015451.2	3872691	3874139	-	1449	1483
PP_3422	AE015451.2	3874317	3874907	-	591	28
PP_3423	AE015451.2	3875009	3875515	+	507	14
PP_3424	AE015451.2	3875509	3876717	+	1209	103
PP_3425	AE015451.2	3876912	3878150	+	1239	55
PP_3426	AE015451.2	3878166	3881342	+	3177	148
PP_3427	AE015451.2	3881342	3882754	+	1413	117
PP_3428	AE015451.2	3882982	3884034	+	1053	215
PP_3429	AE015451.2	3884116	3885729	+	1614	851
PP_3430	AE015451.2	3885742	3887856	-	2115	2043
PP_3431	AE015451.2	3887996	3888679	+	684	2993
PP_3432	AE015451.2	3888812	3889615	+	804	315
PP_3433	AE015451.2	3889645	3890718	-	1074	444
PP_3434	AE015451.2	3890748	3890852	-	105	40
PP_3435	AE015451.2	3891017	3892600	+	1584	1032
PP_3436	AE015451.2	3892637	3893521	+	885	463
PP_3437	AE015451.2	3893490	3895058	-	1569	2145
PP_3438	AE015451.2	3895350	3895928	+	579	261
PP_3439	AE015451.2	3895899	3896744	-	846	327
PP_3440	AE015451.2	3896795	3897910	-	1116	731
PP_3441	AE015451.2	3897987	3899138	-	1152	1070
PP_3442	AE015451.2	3899430	3899594	-	165	46
PP_3443	AE015451.2	3899593	3901209	+	1617	2109
PP_3444	AE015451.2	3901323	3901799	+	477	331
PP_3445	AE015451.2	3901827	3903032	+	1206	363
PP_3446	AE015451.2	3903153	3904742	-	1590	143
PP_3447	AE015451.2	3904895	3905323	-	429	115
PP_3448	AE015451.2	3905516	3907687	+	2172	1396
PP_3449	AE015451.2	3907687	3908115	+	429	345
PP_3450	AE015451.2	3908052	3910688	+	2637	328
PP_3451	AE015451.2	3910691	3911527	+	837	552
PP_3452	AE015451.2	3911655	3912743	+	1089	241
PP_3453	AE015451.2	3912780	3914078	-	1299	303
PP_3454	AE015451.2	3914088	3914786	-	699	207
PP_3455	AE015451.2	3915032	3916204	+	1173	169
PP_3456	AE015451.2	3916219	3919344	+	3126	177
PP_3457	AE015451.2	3919409	3919981	+	573	86
PP_3458	AE015451.2	3920080	3921765	-	1686	472
PP_3459	AE015451.2	3921908	3923044	-	1137	306
PP_3460	AE015451.2	3923061	3923381	-	321	20
PP_3461	AE015451.2	3923386	3924813	-	1428	108
PP_5602	AE015451.2	3924865	3926490	-	1626	97
PP_3463	AE015451.2	3926831	3928321	+	1491	165
PP_3464	AE015451.2	3928464	3929774	+	1311	31
PP_5603	AE015451.2	3929818	3931107	-	1290	101
PP_5604	AE015451.2	3931103	3931777	-	675	49
PP_3466	AE015451.2	3931770	3933476	-	1707	152
PP_3467	AE015451.2	3933505	3935412	-	1908	293
PP_3468	AE015451.2	3935693	3936004	-	312	13
PP_3469	AE015451.2	3936215	3937180	+	966	12
PP_3471	AE015451.2	3937999	3938793	+	795	15
PP_3472	AE015451.2	3938981	3939826	-	846	20
PP_3473	AE015451.2	3939864	3940274	-	411	8
PP_3474	AE015451.2	3940274	3940672	-	399	3
PP_3475	AE015451.2	3940672	3941199	-	528	11
PP_3476	AE015451.2	3941174	3941557	-	384	4
PP_3477	AE015451.2	3941554	3942030	-	477	22
PP_3478	AE015451.2	3942030	3943892	-	1863	23
PP_5605	AE015451.2	3943892	3944395	-	504	8
PP_3480	AE015451.2	3944398	3944958	-	561	33
PP_3481	AE015451.2	3944948	3945487	-	540	8
PP_3482	AE015451.2	3945492	3946298	-	807	11
PP_3483	AE015451.2	3946255	3948048	-	1794	51
PP_3484	AE015451.2	3948112	3948639	-	528	282
PP_3485	AE015451.2	3948895	3949533	-	639	183
