# Program:featureCounts v2.0.6; Command:"featureCounts" "-T4" "-t" "CDS" "-a" "data/ref/GCA_000007565.2_ASM756v2_genomic.gtf" "-o" "results/counts/counts-SRR7405887-bwa.txt" "results/alignment/bwa/SRR7405887.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/bwa/SRR7405887.sorted.bam
PP_3093	AE015451.2	3486670	3488010	-	1341	1105
PP_3094	AE015451.2	3488010	3488729	-	720	664
PP_3095	AE015451.2	3488757	3491390	-	2634	1555
PP_3096	AE015451.2	3491351	3492418	-	1068	651
PP_3097	AE015451.2	3492385	3494202	-	1818	1778
PP_3098	AE015451.2	3494205	3494684	-	480	542
PP_3099	AE015451.2	3494714	3496213	-	1500	3691
PP_3100	AE015451.2	3496231	3496803	-	573	1624
PP_5562	AE015451.2	3496835	3497596	-	762	1757
PP_5563	AE015451.2	3498305	3498853	-	549	148
PP_5565	AE015451.2	3500056	3500325	-	270	59
PP_5566	AE015451.2	3500545	3500781	-	237	34
PP_5567	AE015451.2	3501267	3501455	+	189	150
PP_5568	AE015451.2	3501614	3502309	+	696	67
PP_5569	AE015451.2	3502346	3502546	+	201	26
PP_5571	AE015451.2	3502707	3503015	-	309	16
PP_5572	AE015451.2	3503027	3503305	-	279	2
PP_5573	AE015451.2	3504012	3504185	-	174	32
PP_3102	AE015451.2	3504278	3504571	-	294	52
PP_3103	AE015451.2	3504571	3505641	-	1071	85
PP_5574	AE015451.2	3506125	3506346	-	222	28
PP_3104	AE015451.2	3506683	3507648	+	966	1102
PP_3105	AE015451.2	3507652	3508344	+	693	542
PP_3106	AE015451.2	3508373	3510226	+	1854	2036
PP_5575	AE015451.2	3510240	3510821	+	582	416
PP_3107	AE015451.2	3510805	3511323	+	519	449
PP_3108	AE015451.2	3511333	3515487	+	4155	3700
PP_5576	AE015451.2	3515484	3515957	+	474	1041
PP_5578	AE015451.2	3517095	3517622	+	528	69
PP_3109	AE015451.2	3517884	3518312	+	429	39
PP_5579	AE015451.2	3518374	3518850	+	477	5
PP_5580	AE015451.2	3519154	3519378	+	225	7
PP_5582	AE015451.2	3520261	3520725	+	465	78
PP_5583	AE015451.2	3521488	3521844	+	357	49
PP_3110	AE015451.2	3521807	3522016	+	210	24
PP_5584	AE015451.2	3522028	3522210	+	183	34
PP_3113	AE015451.2	3522910	3523266	+	357	2
PP_3114	AE015451.2	3523288	3524817	+	1530	0
PP_3115	AE015451.2	3524835	3525146	+	312	44
PP_3116	AE015451.2	3525555	3526160	+	606	403
PP_3117	AE015451.2	3526163	3526780	+	618	347
PP_3118	AE015451.2	3526790	3528205	+	1416	383
PP_3119	AE015451.2	3528184	3531282	+	3099	805
PP_3120	AE015451.2	3531471	3532229	-	759	322
PP_3121	AE015451.2	3532280	3533182	-	903	229
PP_3122	AE015451.2	3533323	3534018	+	696	422
PP_3123	AE015451.2	3534057	3534710	+	654	216
PP_3124	AE015451.2	3534868	3536283	+	1416	152
PP_3125	AE015451.2	3536363	3536902	+	540	359
PP_5586	AE015451.2	3537156	3537329	+	174	119
PP_3126	AE015451.2	3537597	3538151	+	555	1766
PP_5587	AE015451.2	3538179	3539291	+	1113	1956
PP_3127	AE015451.2	3539314	3540849	+	1536	1393
PP_3128	AE015451.2	3540888	3541691	+	804	3247
PP_3129	AE015451.2	3541760	3542722	-	963	1177
PP_3130	AE015451.2	3542831	3545434	-	2604	1709
PP_3131	AE015451.2	3545437	3546960	-	1524	1010
PP_3132	AE015451.2	3547056	3548429	+	1374	1722
PP_5588	AE015451.2	3548478	3548669	+	192	395
PP_3133	AE015451.2	3548669	3550132	+	1464	2401
PP_3134	AE015451.2	3550152	3550844	+	693	1178
PP_3135	AE015451.2	3550849	3551802	+	954	1756
PP_3136	AE015451.2	3551814	3552335	+	522	610
PP_3137	AE015451.2	3552344	3553318	+	975	1626
PP_3138	AE015451.2	3553334	3554332	+	999	1165
PP_3139	AE015451.2	3554385	3555584	+	1200	1836
PP_3140	AE015451.2	3555584	3556768	+	1185	1821
PP_3141	AE015451.2	3556771	3557520	+	750	988
PP_3142	AE015451.2	3557702	3559120	+	1419	1212
PP_3143	AE015451.2	3559161	3560099	-	939	277
PP_3144	AE015451.2	3560246	3561619	+	1374	504
PP_3145	AE015451.2	3561713	3562531	-	819	2429
PP_3146	AE015451.2	3562531	3563823	-	1293	223
PP_3147	AE015451.2	3563840	3564925	-	1086	252
PP_3148	AE015451.2	3565009	3566364	-	1356	889
PP_3149	AE015451.2	3566398	3567444	+	1047	721
PP_3150	AE015451.2	3567444	3569438	+	1995	943
PP_3151	AE015451.2	3569482	3570864	-	1383	228
PP_3152	AE015451.2	3570972	3571835	+	864	225
PP_3153	AE015451.2	3571965	3572405	+	441	218
PP_3154	AE015451.2	3572662	3573180	+	519	265
PP_3155	AE015451.2	3573218	3575344	-	2127	531
PP_3156	AE015451.2	3575602	3576489	-	888	1041
PP_3157	AE015451.2	3576615	3577403	+	789	548
PP_3158	AE015451.2	3577586	3578320	+	735	404
PP_5589	AE015451.2	3578647	3579228	+	582	180
PP_3159	AE015451.2	3579866	3580819	+	954	83
PP_3160	AE015451.2	3580905	3581843	+	939	12
PP_3161	AE015451.2	3581930	3583285	+	1356	12
PP_3162	AE015451.2	3583285	3583767	+	483	14
PP_3163	AE015451.2	3583843	3584850	+	1008	8
PP_3164	AE015451.2	3584988	3585746	+	759	40
PP_3165	AE015451.2	3585807	3587132	+	1326	51
PP_3166	AE015451.2	3587165	3588076	+	912	18
PP_3167	AE015451.2	3588154	3589422	+	1269	19
PP_3168	AE015451.2	3589480	3590727	+	1248	50
PP_3169	AE015451.2	3590805	3591881	+	1077	383
PP_3170	AE015451.2	3591953	3592861	+	909	301
PP_3171	AE015451.2	3592965	3593942	+	978	137
PP_3172	AE015451.2	3594024	3595442	-	1419	0
PP_3173	AE015451.2	3595911	3597005	-	1095	71
PP_3174	AE015451.2	3597104	3598111	-	1008	466
PP_3175	AE015451.2	3598187	3599704	-	1518	89
PP_3176	AE015451.2	3599873	3601192	-	1320	28
PP_3177	AE015451.2	3601284	3602450	+	1167	384
PP_3178	AE015451.2	3602595	3603731	+	1137	164
PP_3179	AE015451.2	3603757	3604653	-	897	88
PP_3180	AE015451.2	3604781	3605818	+	1038	81
PP_3181	AE015451.2	3605814	3606761	-	948	446
PP_3182	AE015451.2	3606855	3609116	-	2262	722
PP_3183	AE015451.2	3609252	3610232	-	981	82
PP_3184	AE015451.2	3610291	3613683	-	3393	421
PP_3185	AE015451.2	3614128	3614772	+	645	84
PP_3186	AE015451.2	3614778	3615434	+	657	70
PP_3187	AE015451.2	3615666	3616928	+	1263	330
PP_3188	AE015451.2	3616976	3618142	+	1167	233
PP_3189	AE015451.2	3618150	3619388	+	1239	734
PP_3190	AE015451.2	3619408	3620352	-	945	347
PP_3191	AE015451.2	3620352	3621401	-	1050	317
PP_3192	AE015451.2	3621435	3622037	-	603	190
PP_3193	AE015451.2	3622266	3622721	-	456	34
PP_3194	AE015451.2	3622712	3624052	-	1341	35
PP_3195	AE015451.2	3624228	3625487	-	1260	66
PP_3196	AE015451.2	3625567	3626502	-	936	87
PP_3197	AE015451.2	3626779	3627717	+	939	7
PP_3198	AE015451.2	3627733	3628068	+	336	4
PP_3199	AE015451.2	3628211	3629332	+	1122	12
PP_3200	AE015451.2	3629380	3631089	+	1710	60
PP_5590	AE015451.2	3631107	3632471	+	1365	34
PP_3201	AE015451.2	3632529	3633587	+	1059	26
PP_3202	AE015451.2	3633603	3636080	+	2478	47
PP_3203	AE015451.2	3636073	3637260	+	1188	12
PP_3204	AE015451.2	3637421	3638005	+	585	25
PP_3205	AE015451.2	3638005	3638994	+	990	29
PP_3206	AE015451.2	3638988	3639971	+	984	38
PP_3207	AE015451.2	3639971	3640750	+	780	31
PP_3208	AE015451.2	3640836	3641777	-	942	38
PP_3209	AE015451.2	3641777	3643204	-	1428	74
PP_3210	AE015451.2	3643246	3644046	-	801	27
PP_3211	AE015451.2	3644060	3644905	-	846	45
PP_3212	AE015451.2	3644974	3645996	-	1023	30
PP_3213	AE015451.2	3646038	3647063	-	1026	43
PP_3214	AE015451.2	3647717	3648520	+	804	61
PP_3216	AE015451.2	3650217	3650822	-	606	219
PP_3217	AE015451.2	3651119	3652054	+	936	34
PP_3218	AE015451.2	3652115	3653431	+	1317	68
PP_3219	AE015451.2	3653535	3654632	-	1098	415
PP_3220	AE015451.2	3654776	3656392	-	1617	71
PP_3221	AE015451.2	3656392	3657297	-	906	17
PP_3222	AE015451.2	3657302	3658249	-	948	24
PP_3223	AE015451.2	3658249	3659865	-	1617	106
PP_3224	AE015451.2	3659943	3660734	-	792	62
PP_3225	AE015451.2	3660753	3661694	-	942	193
PP_3226	AE015451.2	3661694	3662833	-	1140	63
PP_3227	AE015451.2	3663022	3663909	-	888	396
PP_3228	AE015451.2	3664111	3665073	+	963	98
PP_3229	AE015451.2	3665093	3666046	+	954	83
PP_3230	AE015451.2	3666365	3667054	+	690	192
PP_3231	AE015451.2	3667322	3668686	-	1365	144
PP_3232	AE015451.2	3668749	3669315	-	567	47
PP_3233	AE015451.2	3669707	3670435	+	729	233
PP_5591	AE015451.2	3670410	3671132	-	723	198
PP_3234	AE015451.2	3671196	3671888	+	693	93
PP_3235	AE015451.2	3671950	3672339	+	390	53
PP_3236	AE015451.2	3672541	3672789	+	249	61
PP_3237	AE015451.2	3672953	3673840	+	888	89
PP_3238	AE015451.2	3673986	3674555	-	570	39
PP_3239	AE015451.2	3674787	3675770	+	984	239
PP_3240	AE015451.2	3675829	3675990	+	162	134
PP_5592	AE015451.2	3676088	3676336	-	249	356
PP_3241	AE015451.2	3676348	3676845	-	498	721
PP_3242	AE015451.2	3676998	3678563	+	1566	1239
PP_3243	AE015451.2	3678612	3679118	-	507	204
PP_3244	AE015451.2	3679139	3679849	-	711	338
PP_3245	AE015451.2	3679959	3680234	-	276	154
PP_3246	AE015451.2	3680247	3680711	+	465	937
PP_3247	AE015451.2	3680761	3681651	-	891	2799
PP_3248	AE015451.2	3681836	3682696	+	861	1020
PP_3249	AE015451.2	3682789	3683697	+	909	4854
PP_3250	AE015451.2	3683705	3684985	+	1281	1399
PP_5593	AE015451.2	3685127	3685315	+	189	159
PP_5594	AE015451.2	3685377	3685571	+	195	79
PP_3251	AE015451.2	3685593	3686921	+	1329	467
PP_3252	AE015451.2	3686927	3687874	+	948	329
PP_3253	AE015451.2	3687884	3688987	+	1104	174
PP_3254	AE015451.2	3688981	3689631	+	651	176
PP_3255	AE015451.2	3689720	3690538	+	819	318
PP_3256	AE015451.2	3690566	3691222	-	657	116
PP_3257	AE015451.2	3691222	3691818	-	597	102
PP_3258	AE015451.2	3691833	3692585	-	753	105
PP_3259	AE015451.2	3692585	3693625	-	1041	184
PP_3260	AE015451.2	3693669	3696167	-	2499	376
PP_3261	AE015451.2	3696358	3696756	+	399	162
PP_3262	AE015451.2	3696756	3696977	+	222	64
PP_5595	AE015451.2	3697075	3697488	-	414	146
PP_3263	AE015451.2	3697520	3698470	-	951	212
PP_3264	AE015451.2	3698473	3699672	-	1200	361
PP_3265	AE015451.2	3699672	3700442	-	771	244
PP_3266	AE015451.2	3700442	3701491	-	1050	483
PP_3267	AE015451.2	3701571	3702164	+	594	298
PP_3268	AE015451.2	3702172	3702567	-	396	147
PP_3269	AE015451.2	3702755	3703009	+	255	59
PP_5596	AE015451.2	3703177	3703443	+	267	488
PP_5597	AE015451.2	3703528	3703695	-	168	166
PP_3270	AE015451.2	3703950	3706001	-	2052	117
PP_3271	AE015451.2	3706042	3707292	-	1251	96
PP_3272	AE015451.2	3707314	3708873	-	1560	40
PP_3273	AE015451.2	3708873	3709178	-	306	5
PP_3274	AE015451.2	3709323	3710396	-	1074	25
PP_3275	AE015451.2	3710415	3710945	-	531	3
PP_3276	AE015451.2	3710935	3711690	-	756	11
PP_3277	AE015451.2	3711702	3711980	-	279	0
PP_3278	AE015451.2	3712009	3712995	-	987	20
PP_3279	AE015451.2	3713197	3714513	-	1317	57
PP_3280	AE015451.2	3714638	3715855	-	1218	45
PP_3281	AE015451.2	3715851	3716288	-	438	12
PP_3282	AE015451.2	3716284	3717798	-	1515	51
PP_3283	AE015451.2	3717804	3718592	-	789	10
PP_3284	AE015451.2	3718630	3719400	-	771	15
PP_3285	AE015451.2	3719747	3720343	+	597	42
PP_3286	AE015451.2	3720424	3721344	+	921	618
PP_3287	AE015451.2	3721409	3722203	-	795	488
PP_5598	AE015451.2	3722209	3722454	-	246	185
PP_3288	AE015451.2	3722744	3723667	+	924	262
PP_3289	AE015451.2	3723703	3724248	-	546	58
PP_3290	AE015451.2	3724431	3725354	+	924	155
PP_3291	AE015451.2	3725348	3726712	+	1365	159
PP_3292	AE015451.2	3726788	3727429	+	642	62
PP_3293	AE015451.2	3727495	3727917	-	423	277
PP_3294	AE015451.2	3728130	3729017	+	888	86
PP_3295	AE015451.2	3729031	3729507	+	477	37
PP_3296	AE015451.2	3729512	3729943	+	432	390
PP_3297	AE015451.2	3730175	3730702	+	528	62
PP_3298	AE015451.2	3731103	3731603	+	501	34
PP_3299	AE015451.2	3731780	3733240	-	1461	256
PP_3300	AE015451.2	3733312	3733923	+	612	182
PP_3301	AE015451.2	3734004	3735104	+	1101	70
PP_3302	AE015451.2	3735104	3738193	+	3090	132
PP_3303	AE015451.2	3738248	3739558	+	1311	66
PP_3304	AE015451.2	3739558	3740793	+	1236	79
PP_3305	AE015451.2	3740952	3741932	-	981	162
PP_3306	AE015451.2	3742348	3742551	-	204	41
PP_3307	AE015451.2	3742701	3743078	+	378	65
PP_3308	AE015451.2	3743193	3743717	+	525	63
PP_3309	AE015451.2	3743717	3744715	+	999	112
PP_3310	AE015451.2	3744715	3746928	+	2214	302
PP_3311	AE015451.2	3747018	3748760	-	1743	307
PP_3312	AE015451.2	3748958	3749344	-	387	1233
PP_3313	AE015451.2	3749488	3749856	-	369	495
PP_3314	AE015451.2	3749887	3750339	-	453	342
PP_3315	AE015451.2	3750532	3750999	-	468	96
PP_3316	AE015451.2	3751063	3753882	-	2820	819
PP_3317	AE015451.2	3753939	3754061	-	123	64
PP_3318	AE015451.2	3754051	3754290	-	240	398
PP_3319	AE015451.2	3754560	3756758	+	2199	1234
PP_3320	AE015451.2	3756950	3757114	-	165	18
PP_3321	AE015451.2	3757179	3757688	+	510	17
PP_3322	AE015451.2	3757688	3758686	+	999	100
PP_3323	AE015451.2	3758736	3759344	+	609	23
PP_3324	AE015451.2	3759368	3760339	+	972	71
PP_3325	AE015451.2	3760653	3762740	+	2088	111
PP_3326	AE015451.2	3762758	3763477	+	720	32
PP_3328	AE015451.2	3765158	3765568	-	411	34
PP_5599	AE015451.2	3765670	3766539	+	870	351
PP_3329	AE015451.2	3766568	3767854	+	1287	452
PP_5600	AE015451.2	3767986	3768372	+	387	64
PP_3330	AE015451.2	3768414	3770597	+	2184	131
PP_3331	AE015451.2	3770588	3772078	+	1491	132
PP_3332	AE015451.2	3772388	3772675	+	288	240
PP_3333	AE015451.2	3772806	3773183	+	378	106
PP_5743	AE015451.2	3773298	3774302	+	1005	211
PP_3335	AE015451.2	3774374	3774973	-	600	143
PP_3336	AE015451.2	3775027	3775476	-	450	115
PP_3337	AE015451.2	3775583	3775975	-	393	161
PP_3338	AE015451.2	3775956	3776315	+	360	13
PP_3339	AE015451.2	3776461	3776865	+	405	57
PP_3340	AE015451.2	3776947	3778995	+	2049	215
PP_3341	AE015451.2	3779049	3779462	-	414	78
PP_3342	AE015451.2	3779550	3781121	+	1572	265
PP_3343	AE015451.2	3781126	3782064	+	939	94
PP_3344	AE015451.2	3782064	3782906	+	843	159
PP_3345	AE015451.2	3782910	3783677	+	768	139
PP_3346	AE015451.2	3783677	3784495	+	819	194
PP_3348	AE015451.2	3784806	3785948	+	1143	741
PP_3349	AE015451.2	3785970	3787208	-	1239	55
PP_3350	AE015451.2	3787246	3788634	-	1389	149
PP_3352	AE015451.2	3788896	3790557	+	1662	19
PP_3353	AE015451.2	3790557	3791579	+	1023	25
PP_3354	AE015451.2	3791566	3793317	-	1752	107
PP_3355	AE015451.2	3793335	3794522	-	1188	7
PP_3356	AE015451.2	3794573	3796453	-	1881	36
PP_3357	AE015451.2	3796548	3797993	-	1446	99
PP_3358	AE015451.2	3798072	3798899	-	828	119
PP_3359	AE015451.2	3799097	3799564	+	468	22
PP_3360	AE015451.2	3799666	3800787	+	1122	128
PP_3361	AE015451.2	3800872	3803916	-	3045	527
PP_3362	AE015451.2	3804060	3804497	+	438	104
PP_3363	AE015451.2	3804544	3805158	-	615	197
PP_3364	AE015451.2	3805385	3807925	+	2541	1836
PP_3365	AE015451.2	3808058	3809698	-	1641	40
PP_3366	AE015451.2	3809884	3810762	+	879	157
PP_3367	AE015451.2	3810753	3811409	-	657	91
PP_3368	AE015451.2	3811677	3812858	+	1182	176
PP_3369	AE015451.2	3812924	3813772	+	849	145
PP_3370	AE015451.2	3813872	3814864	+	993	454
PP_3371	AE015451.2	3814863	3816119	-	1257	252
PP_3372	AE015451.2	3816122	3816820	-	699	233
PP_3373	AE015451.2	3817018	3819378	+	2361	91
PP_3374	AE015451.2	3819512	3819892	+	381	19
PP_3375	AE015451.2	3819910	3820872	+	963	186
PP_3376	AE015451.2	3820921	3821880	-	960	442
PP_3377	AE015451.2	3821894	3823183	-	1290	245
PP_3378	AE015451.2	3823242	3824189	-	948	583
PP_3379	AE015451.2	3824185	3824961	-	777	574
PP_3380	AE015451.2	3825029	3826045	-	1017	2586
PP_3381	AE015451.2	3826651	3827976	-	1326	0
PP_3382	AE015451.2	3828338	3829588	-	1251	1527
PP_3383	AE015451.2	3829598	3831379	-	1782	1672
PP_3384	AE015451.2	3831386	3832123	-	738	783
PP_3385	AE015451.2	3832474	3833319	+	846	40
PP_3386	AE015451.2	3833336	3835510	+	2175	108
PP_3387	AE015451.2	3835513	3836388	+	876	23
PP_3388	AE015451.2	3836406	3839075	+	2670	89
PP_3389	AE015451.2	3839078	3840232	+	1155	9
PP_3390	AE015451.2	3840241	3841518	-	1278	20
PP_3391	AE015451.2	3841571	3842884	-	1314	148
PP_3392	AE015451.2	3842955	3843476	-	522	57
PP_3393	AE015451.2	3843492	3844679	-	1188	147
PP_3394	AE015451.2	3844707	3845633	-	927	177
PP_3395	AE015451.2	3845734	3846696	-	963	334
PP_3396	AE015451.2	3846911	3848236	+	1326	87
PP_3397	AE015451.2	3848236	3850500	+	2265	101
PP_3398	AE015451.2	3850519	3850989	+	471	37
PP_3399	AE015451.2	3851009	3852451	+	1443	199
PP_3400	AE015451.2	3852613	3853257	+	645	347
PP_3401	AE015451.2	3853430	3853714	+	285	1138
PP_3402	AE015451.2	3853802	3854194	-	393	1065
PP_3403	AE015451.2	3854318	3855202	-	885	144
PP_3404	AE015451.2	3855302	3856171	-	870	621
PP_3405	AE015451.2	3856196	3856822	-	627	358
PP_3406	AE015451.2	3856947	3857423	+	477	130
PP_3407	AE015451.2	3857423	3857650	+	228	371
PP_3408	AE015451.2	3858060	3858743	+	684	310
PP_3409	AE015451.2	3858743	3859129	+	387	57
PP_3410	AE015451.2	3859167	3859916	+	750	204
PP_3411	AE015451.2	3859986	3860225	+	240	114
PP_3412	AE015451.2	3860450	3861061	+	612	324
PP_3413	AE015451.2	3861078	3864356	+	3279	663
PP_3414	AE015451.2	3864328	3865644	-	1317	1185
PP_3415	AE015451.2	3865861	3866877	-	1017	1838
PP_3416	AE015451.2	3867084	3867620	+	537	2314
PP_3417	AE015451.2	3867735	3869084	+	1350	1108
PP_3418	AE015451.2	3869174	3869473	+	300	230
PP_3419	AE015451.2	3869494	3870918	-	1425	933
PP_3420	AE015451.2	3870890	3872380	-	1491	538
PP_3421	AE015451.2	3872691	3874139	-	1449	1074
PP_3422	AE015451.2	3874317	3874907	-	591	42
PP_3423	AE015451.2	3875009	3875515	+	507	21
PP_3424	AE015451.2	3875509	3876717	+	1209	111
PP_3425	AE015451.2	3876912	3878150	+	1239	154
PP_3426	AE015451.2	3878166	3881342	+	3177	222
PP_3427	AE015451.2	3881342	3882754	+	1413	194
PP_3428	AE015451.2	3882982	3884034	+	1053	246
PP_3429	AE015451.2	3884116	3885729	+	1614	1053
PP_3430	AE015451.2	3885742	3887856	-	2115	1349
PP_3431	AE015451.2	3887996	3888679	+	684	2198
PP_3432	AE015451.2	3888812	3889615	+	804	212
PP_3433	AE015451.2	3889645	3890718	-	1074	257
PP_3434	AE015451.2	3890748	3890852	-	105	36
PP_3435	AE015451.2	3891017	3892600	+	1584	894
PP_3436	AE015451.2	3892637	3893521	+	885	1498
PP_3437	AE015451.2	3893490	3895058	-	1569	9406
PP_3438	AE015451.2	3895350	3895928	+	579	322
PP_3439	AE015451.2	3895899	3896744	-	846	333
PP_3440	AE015451.2	3896795	3897910	-	1116	305
PP_3441	AE015451.2	3897987	3899138	-	1152	362
PP_3442	AE015451.2	3899430	3899594	-	165	64
PP_3443	AE015451.2	3899593	3901209	+	1617	3814
PP_3444	AE015451.2	3901323	3901799	+	477	377
PP_3445	AE015451.2	3901827	3903032	+	1206	452
PP_3446	AE015451.2	3903153	3904742	-	1590	418
PP_3447	AE015451.2	3904895	3905323	-	429	154
PP_3448	AE015451.2	3905516	3907687	+	2172	913
PP_3449	AE015451.2	3907687	3908115	+	429	209
PP_3450	AE015451.2	3908052	3910688	+	2637	189
PP_3451	AE015451.2	3910691	3911527	+	837	302
PP_3452	AE015451.2	3911655	3912743	+	1089	237
PP_3453	AE015451.2	3912780	3914078	-	1299	303
PP_3454	AE015451.2	3914088	3914786	-	699	288
PP_3455	AE015451.2	3915032	3916204	+	1173	281
PP_3456	AE015451.2	3916219	3919344	+	3126	336
PP_3457	AE015451.2	3919409	3919981	+	573	169
PP_3458	AE015451.2	3920080	3921765	-	1686	226
PP_3459	AE015451.2	3921908	3923044	-	1137	164
PP_3460	AE015451.2	3923061	3923381	-	321	5
PP_3461	AE015451.2	3923386	3924813	-	1428	56
PP_5602	AE015451.2	3924865	3926490	-	1626	87
PP_3463	AE015451.2	3926831	3928321	+	1491	140
PP_3464	AE015451.2	3928464	3929774	+	1311	40
PP_5603	AE015451.2	3929818	3931107	-	1290	72
PP_5604	AE015451.2	3931103	3931777	-	675	50
PP_3466	AE015451.2	3931770	3933476	-	1707	127
PP_3467	AE015451.2	3933505	3935412	-	1908	253
PP_3468	AE015451.2	3935693	3936004	-	312	13
PP_3469	AE015451.2	3936215	3937180	+	966	16
PP_3471	AE015451.2	3937999	3938793	+	795	28
PP_3472	AE015451.2	3938981	3939826	-	846	15
PP_3473	AE015451.2	3939864	3940274	-	411	2
PP_3474	AE015451.2	3940274	3940672	-	399	7
PP_3475	AE015451.2	3940672	3941199	-	528	13
PP_3476	AE015451.2	3941174	3941557	-	384	4
PP_3477	AE015451.2	3941554	3942030	-	477	13
PP_3478	AE015451.2	3942030	3943892	-	1863	42
PP_5605	AE015451.2	3943892	3944395	-	504	3
PP_3480	AE015451.2	3944398	3944958	-	561	17
PP_3481	AE015451.2	3944948	3945487	-	540	10
PP_3482	AE015451.2	3945492	3946298	-	807	17
PP_3483	AE015451.2	3946255	3948048	-	1794	62
PP_3484	AE015451.2	3948112	3948639	-	528	283
PP_3485	AE015451.2	3948895	3949533	-	639	226
PP_3486	AE015451.2	3949549	3951036	-	1488	99
PP_3487	AE015451.2	3951234	3951896	-	663	51
PP_3488	AE015451.2	3951896	3952549	-	654	48
PP_5606	AE015451.2	3952549	3954522	-	1974	89
PP_3490	AE015451.2	3954544	3960384	-	5841	260
PP_3491	AE015451.2	3960713	3961783	+	1071	310
PP_3492	AE015451.2	3961803	3962951	+	1149	366
PP_3493	AE015451.2	3963074	3964003	-	930	208
PP_3494	AE015451.2	3964123	3964380	+	258	125
PP_3495	AE015451.2	3964388	3965077	-	690	413
PP_3496	AE015451.2	3965196	3965591	+	396	400
PP_3497	AE015451.2	3965808	3967805	+	1998	1762
PP_3498	AE015451.2	3967873	3969048	+	1176	71
PP_3499	AE015451.2	3969366	3969683	+	318	0
PP_3500	AE015451.2	3969683	3970015	+	333	0
PP_3501	AE015451.2	3970082	3971614	+	1533	8
PP_3502	AE015451.2	3971997	3972959	+	963	0
PP_3503	AE015451.2	3973150	3974472	-	1323	228
PP_3504	AE015451.2	3974813	3975076	+	264	2312
PP_3505	AE015451.2	3975189	3975776	-	588	218
PP_3506	AE015451.2	3975857	3976867	-	1011	405
PP_3507	AE015451.2	3976872	3980630	-	3759	981
PP_3508	AE015451.2	3980637	3981701	-	1065	530
PP_3509	AE015451.2	3982108	3982482	+	375	122
PP_3510	AE015451.2	3982482	3982838	+	357	83
PP_3511	AE015451.2	3982987	3984003	+	1017	954
PP_3512	AE015451.2	3984199	3984636	-	438	122
PP_3513	AE015451.2	3984717	3985568	+	852	72
PP_3514	AE015451.2	3985724	3987466	+	1743	88
PP_3515	AE015451.2	3987483	3989564	+	2082	163
PP_3516	AE015451.2	3989716	3990669	+	954	181
PP_3517	AE015451.2	3990736	3991626	-	891	295
PP_3518	AE015451.2	3991626	3993068	-	1443	999
PP_3519	AE015451.2	3993314	3993562	+	249	60
PP_3520	AE015451.2	3993647	3994363	+	717	623
PP_3521	AE015451.2	3994366	3995235	-	870	270
PP_3522	AE015451.2	3995388	3995807	-	420	62
PP_3523	AE015451.2	3995966	3996319	+	354	77
PP_3524	AE015451.2	3996370	3996699	-	330	91
PP_3525	AE015451.2	3996686	3997162	-	477	347
PP_3526	AE015451.2	3997315	3998319	+	1005	556
PP_3527	AE015451.2	3998364	3999044	-	681	267
PP_3528	AE015451.2	3999316	4000299	+	984	308
PP_3529	AE015451.2	4000319	4001680	+	1362	310
PP_3530	AE015451.2	4001817	4002650	+	834	623
PP_3531	AE015451.2	4002743	4003339	+	597	283
PP_3532	AE015451.2	4003428	4003847	-	420	104
PP_3533	AE015451.2	4004035	4005084	+	1050	116
PP_3534	AE015451.2	4005162	4006040	-	879	340
PP_3535	AE015451.2	4006088	4007875	-	1788	518
PP_3536	AE015451.2	4008085	4009170	-	1086	24
PP_3537	AE015451.2	4009435	4010619	-	1185	71
PP_3538	AE015451.2	4010793	4011668	+	876	112
PP_3539	AE015451.2	4011747	4012142	+	396	64
PP_3540	AE015451.2	4012165	4013061	+	897	281
PP_3541	AE015451.2	4013600	4014115	-	516	114
PP_3542	AE015451.2	4014284	4014520	+	237	150
PP_3543	AE015451.2	4014645	4016045	+	1401	191
PP_3544	AE015451.2	4016099	4017505	+	1407	344
PP_3545	AE015451.2	4017566	4019224	+	1659	1745
PP_3546	AE015451.2	4019290	4021353	+	2064	1309
PP_3547	AE015451.2	4021367	4022305	-	939	860
PP_3548	AE015451.2	4022976	4024508	-	1533	176
PP_3549	AE015451.2	4024508	4025698	-	1191	160
PP_3550	AE015451.2	4025732	4026202	-	471	75
PP_3551	AE015451.2	4026384	4027013	-	630	118
PP_3552	AE015451.2	4027026	4028429	-	1404	103
PP_3553	AE015451.2	4028623	4030242	+	1620	56
PP_3554	AE015451.2	4030338	4032104	+	1767	110
PP_3555	AE015451.2	4032363	4033367	+	1005	1239
PP_3556	AE015451.2	4033387	4034703	-	1317	136
PP_3557	AE015451.2	4034950	4037091	+	2142	119
PP_3558	AE015451.2	4037189	4038202	+	1014	1563
PP_3559	AE015451.2	4038202	4039047	+	846	839
PP_3560	AE015451.2	4039144	4040004	+	861	437
PP_3561	AE015451.2	4040113	4041057	+	945	41
PP_3562	AE015451.2	4041053	4041703	+	651	103
PP_3563	AE015451.2	4041913	4042761	+	849	619
